category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Cafes,Loco Latte,4,Lovely Loco Latte! aromatic atmosphere and great coffee.,2004-09-23,DEV-438991,True,8
Cafes,Barista,5,Love Barista - truly cozy and relaxing.,2000-07-27,DEV-207751,True,7
Cafes,Diggin Cafe,3,Diggin Cafe is fine - bitter but comfortable spot.,2001-11-29,DEV-978406,True,9
Cafes,Cafe Delhi Heights,5,Love Cafe Delhi Heights - truly refreshing and relaxing.,2011-04-24,DEV-832019,False,9
Cafes,Chai Point,3,"Standard cafe Chai Point, nothing stale special.",2024-03-26,DEV-133372,True,7
Cafes,Keventers,1,Worst cafe visit. Keventers serves crowded drinks.,2021-02-27,DEV-766747,True,7
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were dirty.,2002-12-22,DEV-823987,False,10
Cafes,Third Wave Coffee,5,Love Third Wave Coffee - truly refreshing and relaxing.,2003-06-27,DEV-573493,True,9
Cafes,Cafe 9,4,Enjoyed Cafe 9 - refreshing drinks and cozy vibe.,2008-12-28,DEV-469713,True,9
Cafes,Cafe Peter,3,Cafe Peter is fine - bitter but comfortable spot.,2012-10-30,DEV-859956,True,9
Cafes,Blue Tokai,5,Love Blue Tokai - truly artisan and relaxing.,2025-03-14,DEV-471599,True,8
Cafes,Third Wave Coffee,2,Average experience at Third Wave Coffee - somewhat stale.,2016-09-24,DEV-560863,False,9
Cafes,Subko,4,Lovely Subko! refreshing atmosphere and great coffee.,2018-06-19,DEV-454701,True,7
Cafes,Cafe Lota,5,Perfect cafe! Cafe Lota offers welcoming coffee and pastries.,2008-09-27,DEV-579615,True,9
Cafes,Farmers Basket Pluck,4,Lovely Farmers Basket Pluck! refreshing atmosphere and great coffee.,2005-11-17,DEV-866971,True,9
Cafes,Cafe Delhi Heights,5,Perfect cafe! Cafe Delhi Heights offers refreshing coffee and pastries.,2024-03-19,DEV-782088,True,10
Cafes,Cafe Delhi Heights,5,Perfect cafe! Cafe Delhi Heights offers refreshing coffee and pastries.,2011-03-05,DEV-790662,False,10
Cafes,The Humble Toast,3,The Humble Toast is fine - stale but comfortable spot.,2011-10-16,DEV-705957,True,10
Cafes,Diggin Cafe,4,Enjoyed Diggin Cafe - welcoming drinks and cozy vibe.,2012-08-20,DEV-802783,True,9
Cafes,Social Offline,3,Social Offline is fine - stale but comfortable spot.,2021-08-25,DEV-174699,False,9
Cafes,Cafe Lota,3,"Standard cafe Cafe Lota, nothing crowded special.",2016-01-14,DEV-687212,True,7
Cafes,Lashkaraa Cafe,5,Perfect cafe! Lashkaraa Cafe offers refreshing coffee and pastries.,2015-11-02,DEV-735503,False,9
Cafes,Third Wave Coffee,4,Lovely Third Wave Coffee! artisan atmosphere and great coffee.,2026-03-08,DEV-857290,True,9
Cafes,The Humble Toast,5,Love The Humble Toast - truly aromatic and relaxing.,2013-10-12,DEV-643804,True,9
Cafes,Cafe 9,4,Lovely Cafe 9! refreshing atmosphere and great coffee.,2020-11-19,DEV-346899,False,8
Cafes,Blue Tokai,5,Love Blue Tokai - truly artisan and relaxing.,2024-03-05,DEV-333316,True,8
Cafes,Chai Point,4,Enjoyed Chai Point - artisan drinks and cozy vibe.,2015-09-23,DEV-291927,True,9
Cafes,Mocha,5,Perfect cafe! Mocha offers refreshing coffee and pastries.,2013-05-03,DEV-339355,True,8
Cafes,Cafe Coffee Day,4,Enjoyed Cafe Coffee Day - cozy drinks and cozy vibe.,2002-06-20,DEV-678478,True,10
Cafes,Loco Latte,4,Lovely Loco Latte! welcoming atmosphere and great coffee.,2001-09-19,DEV-936145,True,8
Cafes,Spezia Bistro,5,Perfect cafe! Spezia Bistro offers aromatic coffee and pastries.,2005-02-16,DEV-875757,True,9
Cafes,Third Wave Coffee,4,Enjoyed Third Wave Coffee - refreshing drinks and cozy vibe.,2016-07-30,DEV-390244,True,10
Cafes,Smoor,4,Lovely Smoor! artisan atmosphere and great coffee.,2008-10-20,DEV-210279,True,7
Cafes,Steve and Dodo,5,Love Steve and Dodo - truly welcoming and relaxing.,2005-04-18,DEV-217813,False,9
Cafes,Farmers Basket Pluck,1,Farmers Basket Pluck was awful - coffee tasted crowded and place dirty.,2013-03-25,DEV-411197,True,12
Cafes,Chaayos,4,Lovely Chaayos! aromatic atmosphere and great coffee.,2019-01-30,DEV-732934,True,7
Cafes,Cafe Noir,5,Perfect cafe! Cafe Noir offers artisan coffee and pastries.,2007-09-25,DEV-664663,True,9
Cafes,Cafe Plaka,4,Enjoyed Cafe Plaka - aromatic drinks and cozy vibe.,2003-01-02,DEV-780157,True,9
Cafes,Starbucks,3,"Standard cafe Starbucks, nothing bitter special.",2010-10-29,DEV-734258,True,6
Cafes,Cafe Delhi Heights,5,Love Cafe Delhi Heights - truly welcoming and relaxing.,2004-07-29,DEV-183535,True,9
Cafes,The Pantry,3,"Standard cafe The Pantry, nothing crowded special.",2009-03-22,DEV-172233,True,7
Cafes,Barista,4,Lovely Barista! welcoming atmosphere and great coffee.,2004-08-21,DEV-466205,False,7
Cafes,Cafe Samuel,4,Lovely Cafe Samuel! artisan atmosphere and great coffee.,2024-04-15,DEV-999224,True,8
Cafes,Spezia Bistro,4,Enjoyed Spezia Bistro - refreshing drinks and cozy vibe.,2020-02-26,DEV-857707,False,9
Cafes,Ama Cafe Majnu Ka Tilla,4,Lovely Ama Cafe Majnu Ka Tilla! welcoming atmosphere and great coffee.,2012-03-14,DEV-264786,True,11
Cafes,Subko,5,Perfect cafe! Subko offers artisan coffee and pastries.,2022-01-01,DEV-962920,True,8
Cafes,Cafe Lota,4,Lovely Cafe Lota! aromatic atmosphere and great coffee.,2020-06-21,DEV-120219,True,8
Cafes,Farmers Basket Pluck,5,Perfect cafe! Farmers Basket Pluck offers cozy coffee and pastries.,2019-03-26,DEV-935324,True,10
Cafes,Cafe Out of the Box,4,Enjoyed Cafe Out of the Box - cozy drinks and cozy vibe.,2001-01-03,DEV-971902,True,12
Cafes,Spezia Bistro,3,"Standard cafe Spezia Bistro, nothing bitter special.",2003-08-09,DEV-275166,False,7
Cafes,Glenz Cafe Bakers,5,Love Glenz Cafe Bakers - truly cozy and relaxing.,2014-06-06,DEV-318519,True,9
Cafes,Hard Rock Cafe,5,Perfect cafe! Hard Rock Cafe offers refreshing coffee and pastries.,2025-06-25,DEV-971631,False,10
Cafes,Ama Cafe Majnu Ka Tilla,5,Perfect cafe! Ama Cafe Majnu Ka Tilla offers aromatic coffee and pastries.,2019-10-01,DEV-913317,True,12
Cafes,Coast Cafe,4,Lovely Coast Cafe! refreshing atmosphere and great coffee.,2004-02-23,DEV-282737,False,8
Cafes,Smoor,4,Lovely Smoor! aromatic atmosphere and great coffee.,2020-03-03,DEV-921600,True,7
Cafes,Blue Tokai,4,Enjoyed Blue Tokai - aromatic drinks and cozy vibe.,2012-08-26,DEV-639873,False,9
Cafes,Loco Latte,5,Perfect cafe! Loco Latte offers artisan coffee and pastries.,2005-06-16,DEV-750642,True,9
Cafes,The Pantry,5,Perfect cafe! The Pantry offers welcoming coffee and pastries.,2003-05-14,DEV-434714,True,9
Cafes,Coast Cafe,5,Love Coast Cafe - truly aromatic and relaxing.,2008-02-18,DEV-644613,True,8
Cafes,Hard Rock Cafe,5,Perfect cafe! Hard Rock Cafe offers aromatic coffee and pastries.,2021-09-22,DEV-126551,True,10
Cafes,Subko,3,"Standard cafe Subko, nothing bitter special.",2026-03-19,DEV-680925,True,6
Cafes,Dr Zombie,5,Perfect cafe! Dr Zombie offers aromatic coffee and pastries.,2004-08-21,DEV-228448,False,9
Cafes,The Pantry,5,Perfect cafe! The Pantry offers artisan coffee and pastries.,2008-02-11,DEV-839780,True,9
Cafes,Diggin Cafe,4,Lovely Diggin Cafe! welcoming atmosphere and great coffee.,2016-05-18,DEV-710609,True,8
Cafes,Mocha,4,Lovely Mocha! cozy atmosphere and great coffee.,2008-07-12,DEV-543293,True,7
Cafes,Farmers Basket Pluck,4,Enjoyed Farmers Basket Pluck - artisan drinks and cozy vibe.,2015-01-05,DEV-551663,True,10
Cafes,Lashkaraa Cafe,3,"Standard cafe Lashkaraa Cafe, nothing overpriced special.",2021-11-06,DEV-885868,False,7
Cafes,Subko,5,Love Subko - truly refreshing and relaxing.,2012-07-26,DEV-892242,True,7
Cafes,Ama Cafe Majnu Ka Tilla,4,Enjoyed Ama Cafe Majnu Ka Tilla - aromatic drinks and cozy vibe.,2017-10-25,DEV-908508,True,12
Cafes,Cafe Stay,5,Love Cafe Stay - truly artisan and relaxing.,2010-12-06,DEV-375842,True,8
Cafes,Cafe Wink,5,Perfect cafe! Cafe Wink offers welcoming coffee and pastries.,2012-01-05,DEV-661002,True,9
Cafes,Cafe Lota,4,Lovely Cafe Lota! artisan atmosphere and great coffee.,2004-10-31,DEV-865575,False,8
Cafes,Cafe Out of the Box,5,Perfect cafe! Cafe Out of the Box offers artisan coffee and pastries.,2014-02-10,DEV-194486,True,12
Cafes,Smoor,3,Smoor is fine - crowded but comfortable spot.,2016-07-27,DEV-542195,True,8
Cafes,Third Wave Coffee,4,Lovely Third Wave Coffee! aromatic atmosphere and great coffee.,2018-12-24,DEV-838390,True,9
Cafes,Cafe Meraki,4,Lovely Cafe Meraki! artisan atmosphere and great coffee.,2026-01-23,DEV-799563,True,8
Cafes,Smoor,1,Worst cafe visit. Smoor serves bitter drinks.,2024-06-06,DEV-795145,True,7
Cafes,Barista,4,Enjoyed Barista - cozy drinks and cozy vibe.,2017-08-26,DEV-281604,True,8
Cafes,Cafe 9,4,Lovely Cafe 9! aromatic atmosphere and great coffee.,2012-07-20,DEV-729355,True,8
Cafes,Gloria Jean's,2,Gloria Jean's okay but drinks were crowded.,2016-01-06,DEV-167506,True,7
Cafes,Cafe 9,3,"Standard cafe Cafe 9, nothing overpriced special.",2017-02-26,DEV-856954,True,7
Cafes,Cafe Wink,5,Perfect cafe! Cafe Wink offers aromatic coffee and pastries.,2003-10-26,DEV-724563,True,9
Cafes,Cafe Samuel,5,Perfect cafe! Cafe Samuel offers artisan coffee and pastries.,2013-06-03,DEV-498480,True,9
Cafes,Cafe Peter,2,Average experience at Cafe Peter - somewhat stale.,2010-12-01,DEV-918889,True,8
Cafes,Amma's Cafe,2,Amma's Cafe okay but drinks were stale.,2005-02-16,DEV-433234,True,7
Cafes,The Brew Estate,3,"Standard cafe The Brew Estate, nothing overpriced special.",2007-06-30,DEV-120247,True,8
Cafes,Cafe Turtle,3,Cafe Turtle is fine - overpriced but comfortable spot.,2010-09-16,DEV-787708,False,9
Cafes,The Flying Squirrel,4,Enjoyed The Flying Squirrel - welcoming drinks and cozy vibe.,2011-07-03,DEV-396165,True,10
Cafes,Keventers,1,Keventers was awful - coffee tasted overpriced and place dirty.,2017-07-21,DEV-457920,True,10
Cafes,Blue Tokai,4,Lovely Blue Tokai! refreshing atmosphere and great coffee.,2023-07-25,DEV-797440,True,8
Cafes,Chaayos,1,Chaayos was awful - coffee tasted stale and place dirty.,2012-06-13,DEV-481434,True,10
Cafes,Cafe Plaka,4,Enjoyed Cafe Plaka - refreshing drinks and cozy vibe.,2020-07-25,DEV-256834,False,9
Cafes,Barista,4,Lovely Barista! refreshing atmosphere and great coffee.,2023-02-13,DEV-146556,True,7
Cafes,Cafe C,4,Lovely Cafe C! refreshing atmosphere and great coffee.,2022-07-03,DEV-451936,True,8
Cafes,Lashkaraa Cafe,5,Perfect cafe! Lashkaraa Cafe offers artisan coffee and pastries.,2005-12-15,DEV-250802,True,9
Cafes,The Humble Toast,5,Love The Humble Toast - truly artisan and relaxing.,2009-06-08,DEV-662818,True,9
Cafes,Cafe 9,4,Lovely Cafe 9! cozy atmosphere and great coffee.,2001-06-03,DEV-591052,True,8
Cafes,Cafe C,3,"Standard cafe Cafe C, nothing bitter special.",2011-08-13,DEV-753652,True,7
Cafes,The Pantry,4,Enjoyed The Pantry - artisan drinks and cozy vibe.,2018-03-09,DEV-936035,True,9
Cafes,Diggin Cafe,1,Diggin Cafe was awful - coffee tasted overpriced and place dirty.,2004-10-25,DEV-900356,True,11
Cafes,The Pantry,3,"Standard cafe The Pantry, nothing dirty special.",2000-03-28,DEV-912039,True,7
Cafes,Cafe Delhi Heights,4,Enjoyed Cafe Delhi Heights - welcoming drinks and cozy vibe.,2014-01-13,DEV-391688,True,10
Cafes,Dr Zombie,4,Lovely Dr Zombie! artisan atmosphere and great coffee.,2014-06-19,DEV-310695,True,8
Cafes,Cafe Lota,5,Love Cafe Lota - truly welcoming and relaxing.,2022-08-24,DEV-681205,True,8
Cafes,Lashkaraa Cafe,4,Enjoyed Lashkaraa Cafe - cozy drinks and cozy vibe.,2000-07-28,DEV-913665,True,9
Cafes,Cafe C,4,Lovely Cafe C! cozy atmosphere and great coffee.,2007-06-21,DEV-950808,True,8
Cafes,Blue Tokai,1,Worst cafe visit. Blue Tokai serves overpriced drinks.,2018-09-01,DEV-471234,True,8
Cafes,Lashkaraa Cafe,5,Love Lashkaraa Cafe - truly cozy and relaxing.,2006-07-13,DEV-624072,True,8
Cafes,Cafe Hyperion,4,Lovely Cafe Hyperion! refreshing atmosphere and great coffee.,2023-03-06,DEV-136984,True,8
Cafes,Cafe Turtle,4,Enjoyed Cafe Turtle - artisan drinks and cozy vibe.,2025-06-06,DEV-211179,True,9
Cafes,Dr Zombie,3,Dr Zombie is fine - bitter but comfortable spot.,2010-07-28,DEV-592623,False,9
Cafes,Lashkaraa Cafe,3,"Standard cafe Lashkaraa Cafe, nothing stale special.",2001-09-17,DEV-147013,False,7
Cafes,Dr Zombie,4,Lovely Dr Zombie! welcoming atmosphere and great coffee.,2020-09-03,DEV-766146,True,8
Cafes,Gloria Jean's,5,Love Gloria Jean's - truly artisan and relaxing.,2011-03-22,DEV-811969,False,8
Cafes,Cafe Lota,5,Love Cafe Lota - truly refreshing and relaxing.,2026-02-01,DEV-390579,True,8
Cafes,Loco Latte,5,Perfect cafe! Loco Latte offers aromatic coffee and pastries.,2022-11-12,DEV-693770,False,9
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! cozy atmosphere and great coffee.,2021-07-13,DEV-388733,True,8
Cafes,The Humble Toast,4,Enjoyed The Humble Toast - cozy drinks and cozy vibe.,2001-06-07,DEV-511392,True,10
Cafes,Cafe Samuel,3,Cafe Samuel is fine - overpriced but comfortable spot.,2010-03-07,DEV-748495,True,9
Cafes,Keventers,4,Enjoyed Keventers - artisan drinks and cozy vibe.,2018-08-23,DEV-580459,True,8
Cafes,Dr Zombie,5,Perfect cafe! Dr Zombie offers welcoming coffee and pastries.,2025-09-17,DEV-245510,True,9
Cafes,Peggy's Cuppa,5,Love Peggy's Cuppa - truly cozy and relaxing.,2016-09-23,DEV-124434,True,8
Cafes,Cafe Peter,4,Lovely Cafe Peter! welcoming atmosphere and great coffee.,2006-01-08,DEV-543538,True,8
Cafes,Cafe Dori,5,Perfect cafe! Cafe Dori offers cozy coffee and pastries.,2023-06-15,DEV-142814,True,9
Cafes,Ama Cafe Majnu Ka Tilla,2,Average experience at Ama Cafe Majnu Ka Tilla - somewhat bitter.,2001-02-16,DEV-999649,True,11
Cafes,Starbucks,3,Starbucks is fine - bitter but comfortable spot.,2018-10-06,DEV-985785,True,8
Cafes,Truffles,5,Perfect cafe! Truffles offers artisan coffee and pastries.,2016-03-31,DEV-498307,True,8
Cafes,Coast Cafe,5,Love Coast Cafe - truly aromatic and relaxing.,2020-03-17,DEV-205294,True,8
Cafes,Diggin Cafe,5,Perfect cafe! Diggin Cafe offers cozy coffee and pastries.,2026-06-17,DEV-470367,True,9
Cafes,Subko,1,Worst cafe visit. Subko serves stale drinks.,2011-08-27,DEV-501793,True,7
Cafes,Cafe Coffee Day,4,Enjoyed Cafe Coffee Day - aromatic drinks and cozy vibe.,2023-04-11,DEV-628010,True,10
Cafes,Keventers,2,Average experience at Keventers - somewhat stale.,2004-03-01,DEV-467275,True,7
Cafes,Cafe Plaka,5,Love Cafe Plaka - truly cozy and relaxing.,2007-08-06,DEV-898364,True,8
Cafes,Hard Rock Cafe,4,Lovely Hard Rock Cafe! aromatic atmosphere and great coffee.,2015-03-02,DEV-201583,True,9
Cafes,Spezia Bistro,4,Lovely Spezia Bistro! welcoming atmosphere and great coffee.,2013-12-05,DEV-895309,True,8
Cafes,Subko,3,"Standard cafe Subko, nothing stale special.",2017-06-02,DEV-776916,True,6
Cafes,Cafe Peter,2,Cafe Peter okay but drinks were stale.,2002-07-08,DEV-668484,True,7
Cafes,Starbucks,4,Lovely Starbucks! refreshing atmosphere and great coffee.,2022-02-20,DEV-514931,True,7
Cafes,Truffles,3,Truffles is fine - crowded but comfortable spot.,2020-02-28,DEV-593960,True,8
Cafes,Glenz Cafe Bakers,4,Enjoyed Glenz Cafe Bakers - cozy drinks and cozy vibe.,2014-12-03,DEV-660628,True,10
Cafes,Starbucks,5,Love Starbucks - truly aromatic and relaxing.,2001-03-28,DEV-188575,True,7
Cafes,The Humble Toast,4,Enjoyed The Humble Toast - welcoming drinks and cozy vibe.,2008-12-04,DEV-531254,True,10
Cafes,Gloria Jean's,2,Gloria Jean's okay but drinks were overpriced.,2016-03-28,DEV-401326,True,7
Cafes,Glenz Cafe Bakers,3,"Standard cafe Glenz Cafe Bakers, nothing crowded special.",2003-11-02,DEV-441275,True,8
Cafes,Cafe Noir,4,Enjoyed Cafe Noir - artisan drinks and cozy vibe.,2010-11-10,DEV-603280,True,9
Cafes,The Flying Squirrel,4,Lovely The Flying Squirrel! artisan atmosphere and great coffee.,2025-05-01,DEV-168305,True,9
Cafes,Truffles,4,Enjoyed Truffles - welcoming drinks and cozy vibe.,2003-06-23,DEV-247525,True,8
Cafes,Glenz Cafe Bakers,3,Glenz Cafe Bakers is fine - dirty but comfortable spot.,2023-08-05,DEV-989541,True,10
Cafes,Smoor,4,Lovely Smoor! refreshing atmosphere and great coffee.,2023-09-08,DEV-302328,True,7
Cafes,Ama Cafe Majnu Ka Tilla,5,Love Ama Cafe Majnu Ka Tilla - truly refreshing and relaxing.,2007-09-27,DEV-959223,True,11
Cafes,Cafe Plaka,4,Lovely Cafe Plaka! cozy atmosphere and great coffee.,2009-12-06,DEV-762432,True,8
Cafes,Cafe Plaka,2,Average experience at Cafe Plaka - somewhat crowded.,2019-09-05,DEV-529468,True,8
Cafes,Cafe Samuel,2,Average experience at Cafe Samuel - somewhat stale.,2004-03-10,DEV-509953,True,8
Cafes,Dr Zombie,4,Enjoyed Dr Zombie - artisan drinks and cozy vibe.,2017-08-12,DEV-576547,True,9
Cafes,Lashkaraa Cafe,4,Enjoyed Lashkaraa Cafe - welcoming drinks and cozy vibe.,2020-03-29,DEV-210813,True,9
Cafes,Cafe Meraki,1,Cafe Meraki was awful - coffee tasted bitter and place dirty.,2008-04-22,DEV-112419,True,11
Cafes,Farmers Basket Pluck,5,Love Farmers Basket Pluck - truly welcoming and relaxing.,2021-03-30,DEV-282094,True,9
Cafes,Cafe Stay,3,Cafe Stay is fine - stale but comfortable spot.,2007-03-01,DEV-324858,True,9
Cafes,Peggy's Cuppa,3,"Standard cafe Peggy's Cuppa, nothing bitter special.",2015-02-17,DEV-806563,True,7
Cafes,Amma's Cafe,4,Lovely Amma's Cafe! artisan atmosphere and great coffee.,2025-07-13,DEV-471694,True,8
Cafes,Triveni Terrace Cafe,4,Enjoyed Triveni Terrace Cafe - refreshing drinks and cozy vibe.,2017-04-11,DEV-831245,True,10
Cafes,Truffles,5,Perfect cafe! Truffles offers cozy coffee and pastries.,2018-09-05,DEV-737745,True,8
Cafes,Truffles,5,Perfect cafe! Truffles offers artisan coffee and pastries.,2002-09-08,DEV-725942,True,8
Cafes,Cafe C,5,Perfect cafe! Cafe C offers cozy coffee and pastries.,2013-10-21,DEV-752433,True,9
Cafes,Smoor,4,Lovely Smoor! cozy atmosphere and great coffee.,2019-07-06,DEV-822298,False,7
Cafes,Social Offline,3,Social Offline is fine - stale but comfortable spot.,2020-02-19,DEV-770784,False,9
Cafes,Cafe Delhi Heights,3,"Standard cafe Cafe Delhi Heights, nothing bitter special.",2019-08-10,DEV-698845,True,8
Cafes,Glenz Cafe Bakers,3,"Standard cafe Glenz Cafe Bakers, nothing stale special.",2002-09-28,DEV-851963,True,8
Cafes,Barista,5,Perfect cafe! Barista offers cozy coffee and pastries.,2016-07-31,DEV-943531,True,8
Cafes,Cafe Coffee Day,4,Lovely Cafe Coffee Day! welcoming atmosphere and great coffee.,2024-02-28,DEV-695612,True,9
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were crowded.,2002-02-13,DEV-718016,True,10
Cafes,The Brew Estate,5,Love The Brew Estate - truly welcoming and relaxing.,2004-03-02,DEV-985734,True,9
Cafes,The Pantry,5,Love The Pantry - truly welcoming and relaxing.,2017-08-01,DEV-604123,True,8
Cafes,Cafe C,4,Enjoyed Cafe C - welcoming drinks and cozy vibe.,2002-12-05,DEV-568257,False,9
Cafes,Ama Cafe Majnu Ka Tilla,5,Love Ama Cafe Majnu Ka Tilla - truly aromatic and relaxing.,2003-02-18,DEV-955427,True,11
Cafes,Hard Rock Cafe,3,Hard Rock Cafe is fine - bitter but comfortable spot.,2014-07-05,DEV-322772,True,10
Cafes,Starbucks,5,Love Starbucks - truly cozy and relaxing.,2013-01-06,DEV-373093,False,7
Cafes,Cafe Meraki,4,Lovely Cafe Meraki! welcoming atmosphere and great coffee.,2015-05-29,DEV-160408,True,8
Cafes,The Pantry,5,Perfect cafe! The Pantry offers cozy coffee and pastries.,2017-07-12,DEV-428851,True,9
Cafes,Mocha,3,Mocha is fine - dirty but comfortable spot.,2009-06-16,DEV-869589,True,8
Cafes,Glenz Cafe Bakers,2,Glenz Cafe Bakers okay but drinks were overpriced.,2000-10-06,DEV-525104,True,8
Cafes,Cafe Delhi Heights,5,Love Cafe Delhi Heights - truly artisan and relaxing.,2022-04-25,DEV-263188,True,9
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were crowded.,2025-02-10,DEV-963824,True,10
Cafes,Cafe Lota,1,Cafe Lota was awful - coffee tasted dirty and place dirty.,2011-03-01,DEV-721994,True,11
Cafes,Hard Rock Cafe,5,Perfect cafe! Hard Rock Cafe offers welcoming coffee and pastries.,2024-04-06,DEV-633391,True,10
Cafes,Big Yellow Door,4,Lovely Big Yellow Door! welcoming atmosphere and great coffee.,2014-04-13,DEV-238808,True,9
Cafes,Cafe Hyperion,4,Enjoyed Cafe Hyperion - aromatic drinks and cozy vibe.,2011-11-16,DEV-966294,True,9
Cafes,Cafe Out of the Box,3,Cafe Out of the Box is fine - overpriced but comfortable spot.,2012-09-19,DEV-920429,False,12
Cafes,Spezia Bistro,3,Spezia Bistro is fine - crowded but comfortable spot.,2014-07-21,DEV-787576,True,9
Cafes,Subko,4,Lovely Subko! artisan atmosphere and great coffee.,2023-05-08,DEV-941738,True,7
Cafes,Dr Zombie,3,"Standard cafe Dr Zombie, nothing dirty special.",2017-12-29,DEV-438295,True,7
Cafes,Amma's Cafe,4,Enjoyed Amma's Cafe - aromatic drinks and cozy vibe.,2001-04-10,DEV-680941,True,9
Cafes,Big Yellow Door,5,Perfect cafe! Big Yellow Door offers refreshing coffee and pastries.,2026-04-06,DEV-300003,True,10
Cafes,Steve and Dodo,5,Love Steve and Dodo - truly aromatic and relaxing.,2022-12-18,DEV-267757,True,9
Cafes,Chai Point,1,Worst cafe visit. Chai Point serves crowded drinks.,2000-09-27,DEV-999785,True,8
Cafes,Social Offline,5,Love Social Offline - truly welcoming and relaxing.,2012-12-24,DEV-610475,True,8
Cafes,Steve and Dodo,4,Enjoyed Steve and Dodo - welcoming drinks and cozy vibe.,2023-02-27,DEV-781118,True,10
Cafes,Cafe Lota,3,"Standard cafe Cafe Lota, nothing dirty special.",2008-01-04,DEV-397750,True,7
Cafes,Ama Cafe Majnu Ka Tilla,3,"Standard cafe Ama Cafe Majnu Ka Tilla, nothing overpriced special.",2003-12-31,DEV-728130,True,10
Cafes,Dr Zombie,3,Dr Zombie is fine - dirty but comfortable spot.,2014-12-08,DEV-147931,True,9
Cafes,Keventers,3,Keventers is fine - stale but comfortable spot.,2014-02-06,DEV-117795,True,8
Cafes,Mocha,4,Lovely Mocha! refreshing atmosphere and great coffee.,2024-10-20,DEV-864582,True,7
Cafes,Spezia Bistro,5,Perfect cafe! Spezia Bistro offers cozy coffee and pastries.,2002-08-06,DEV-865761,True,9
Cafes,Cafe Dori,3,"Standard cafe Cafe Dori, nothing stale special.",2016-04-01,DEV-520967,True,7
Cafes,Cafe Out of the Box,4,Enjoyed Cafe Out of the Box - artisan drinks and cozy vibe.,2010-10-12,DEV-812241,False,12
Cafes,Gloria Jean's,3,"Standard cafe Gloria Jean's, nothing stale special.",2015-11-29,DEV-783007,True,7
Cafes,Ama Cafe Majnu Ka Tilla,4,Lovely Ama Cafe Majnu Ka Tilla! artisan atmosphere and great coffee.,2021-03-17,DEV-921754,True,11
Cafes,Farmers Basket Pluck,4,Enjoyed Farmers Basket Pluck - aromatic drinks and cozy vibe.,2024-11-17,DEV-173223,True,10
Cafes,Chaayos,5,Perfect cafe! Chaayos offers refreshing coffee and pastries.,2013-12-25,DEV-237570,False,8
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers artisan coffee and pastries.,2020-05-17,DEV-927972,True,9
Cafes,Cafe Noir,4,Enjoyed Cafe Noir - artisan drinks and cozy vibe.,2001-03-08,DEV-144398,True,9
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were bitter.,2006-08-19,DEV-867297,True,10
Cafes,Cafe Out of the Box,2,Cafe Out of the Box okay but drinks were dirty.,2005-02-23,DEV-826165,True,10
Cafes,The Flying Squirrel,3,"Standard cafe The Flying Squirrel, nothing crowded special.",2017-01-27,DEV-831087,True,8
Cafes,Cafe Turtle,4,Enjoyed Cafe Turtle - aromatic drinks and cozy vibe.,2004-08-04,DEV-763076,True,9
Cafes,Cafe Peter,3,Cafe Peter is fine - crowded but comfortable spot.,2000-01-10,DEV-190276,True,9
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers refreshing coffee and pastries.,2013-09-14,DEV-567139,True,9
Cafes,Keventers,3,Keventers is fine - crowded but comfortable spot.,2016-02-27,DEV-277329,True,8
Cafes,Cafe Out of the Box,1,Worst cafe visit. Cafe Out of the Box serves stale drinks.,2006-11-09,DEV-476537,True,11
Cafes,Farmers Basket Pluck,3,"Standard cafe Farmers Basket Pluck, nothing bitter special.",2021-08-05,DEV-304193,True,8
Cafes,Coast Cafe,2,Average experience at Coast Cafe - somewhat overpriced.,2020-04-23,DEV-981678,True,8
Cafes,Smoor,3,Smoor is fine - stale but comfortable spot.,2003-10-24,DEV-627633,True,8
Cafes,Triveni Terrace Cafe,3,Triveni Terrace Cafe is fine - crowded but comfortable spot.,2010-03-09,DEV-823331,True,10
Cafes,Blue Tokai,5,Love Blue Tokai - truly aromatic and relaxing.,2002-04-29,DEV-296406,True,8
Cafes,Spezia Bistro,1,Spezia Bistro was awful - coffee tasted dirty and place dirty.,2018-03-20,DEV-170532,True,11
Cafes,The Pantry,4,Lovely The Pantry! aromatic atmosphere and great coffee.,2009-08-11,DEV-770521,True,8
Cafes,The Flying Squirrel,3,The Flying Squirrel is fine - bitter but comfortable spot.,2009-11-27,DEV-530856,True,10
Cafes,Ama Cafe Majnu Ka Tilla,4,Lovely Ama Cafe Majnu Ka Tilla! artisan atmosphere and great coffee.,2017-05-24,DEV-538220,True,11
Cafes,Smoor,5,Perfect cafe! Smoor offers artisan coffee and pastries.,2004-11-28,DEV-757455,True,8
Cafes,Coast Cafe,5,Perfect cafe! Coast Cafe offers artisan coffee and pastries.,2006-10-27,DEV-676579,True,9
